Source,Object_Name,Category,Department,Extension_Type,Size_KB,Created_Date,Modified_Date,Owner,Location,Priority,Storage_Tier,Stars,Forks,Open_Issues,Visibility,Default_Branch
N/A,elastic-otel-node,GitHub Repository,elastic,JavaScript,8905.0,2023-11-21 22:39:00.000000,2026-07-30 16:45:02.000000,elastic,https://github.com/elastic/elastic-otel-node,Medium,Unknown,11.0,21.0,52.0,public,main
N/A,elastic-otel-node-example,GitHub Repository,elastic,JavaScript,1557.0,2024-04-25 21:39:19.000000,2025-08-06 19:30:49.000000,elastic,https://github.com/elastic/elastic-otel-node-example,Medium,Unknown,1.0,2.0,1.0,public,main
N/A,elastic-otel-php,GitHub Repository,elastic,Shell,1389.0,2024-01-10 11:29:19.000000,2026-07-28 10:24:02.000000,elastic,https://github.com/elastic/elastic-otel-php,Medium,Unknown,15.0,9.0,36.0,public,main
N/A,elastic-otel-python,GitHub Repository,elastic,Python,996.0,2024-03-13 10:36:43.000000,2026-07-21 10:21:10.000000,elastic,https://github.com/elastic/elastic-otel-python,Medium,Unknown,15.0,17.0,30.0,public,main
N/A,elastic-otel-python-instrumentations,GitHub Repository,elastic,Python,486.0,2024-09-18 15:44:21.000000,2026-06-22 11:18:53.000000,elastic,https://github.com/elastic/elastic-otel-python-instrumentations,Medium,Unknown,0.0,8.0,9.0,public,main
N/A,elastic-otel-rum-js,GitHub Repository,elastic,JavaScript,950.0,2025-12-02 14:27:28.000000,2026-07-09 10:59:03.000000,elastic,https://github.com/elastic/elastic-otel-rum-js,Medium,Unknown,1.0,3.0,11.0,public,main
N/A,elastic-package,GitHub Repository,elastic,Go,41427.0,2020-06-05 11:20:18.000000,2026-08-04 08:17:21.000000,elastic,https://github.com/elastic/elastic-package,Medium,Unknown,72.0,141.0,221.0,public,main
N/A,elastic-ramen,GitHub Repository,elastic,TypeScript,186750.0,2026-03-13 10:14:45.000000,2026-07-31 14:44:29.000000,elastic,https://github.com/elastic/elastic-ramen,Medium,Unknown,17.0,5.0,9.0,public,dev
N/A,elastic-sentinel-integration,GitHub Repository,elastic,N/A,10.0,2025-04-08 14:56:33.000000,2025-11-25 08:27:38.000000,elastic,https://github.com/elastic/elastic-sentinel-integration,Medium,Unknown,1.0,1.0,0.0,public,main
N/A,elastic-serverless-forwarder,GitHub Repository,elastic,Python,3525.0,2021-09-07 09:13:46.000000,2026-07-21 21:14:24.000000,elastic,https://github.com/elastic/elastic-serverless-forwarder,Medium,Unknown,38.0,49.0,42.0,public,main
N/A,elastic-stack-installers,GitHub Repository,elastic,C#,2216.0,2019-07-11 12:41:11.000000,2026-07-22 16:34:20.000000,elastic,https://github.com/elastic/elastic-stack-installers,Medium,Unknown,9.0,15.0,29.0,public,main
N/A,elastic-transport-go,GitHub Repository,elastic,Go,252.0,2021-11-25 14:41:12.000000,2026-07-22 13:47:25.000000,elastic,https://github.com/elastic/elastic-transport-go,Medium,Unknown,14.0,22.0,16.0,public,main
N/A,elastic-transport-js,GitHub Repository,elastic,TypeScript,3820.0,2021-02-17 09:25:46.000000,2026-08-03 14:41:53.000000,elastic,https://github.com/elastic/elastic-transport-js,Medium,Unknown,8.0,29.0,10.0,public,main
N/A,elastic-transport-net,GitHub Repository,elastic,C#,1530.0,2020-10-16 19:12:21.000000,2026-07-22 13:47:19.000000,elastic,https://github.com/elastic/elastic-transport-net,Medium,Unknown,21.0,18.0,27.0,public,main
N/A,elastic-transport-php,GitHub Repository,elastic,PHP,293.0,2020-11-05 08:59:33.000000,2026-07-22 13:47:36.000000,elastic,https://github.com/elastic/elastic-transport-php,Medium,Unknown,20.0,20.0,9.0,public,main
N/A,elastic-transport-python,GitHub Repository,elastic,Python,591.0,2020-09-24 21:51:11.000000,2026-07-28 01:52:56.000000,elastic,https://github.com/elastic/elastic-transport-python,Medium,Unknown,24.0,19.0,13.0,public,main
N/A,elastic-transport-ruby,GitHub Repository,elastic,Ruby,799.0,2021-06-07 10:33:09.000000,2026-07-22 13:47:05.000000,elastic,https://github.com/elastic/elastic-transport-ruby,Medium,Unknown,5.0,22.0,4.0,public,main
N/A,elasticboard,GitHub Repository,elastic,Python,978.0,2017-03-30 19:28:09.000000,2026-07-22 13:48:22.000000,elastic,https://github.com/elastic/elasticboard,Medium,Unknown,5.0,0.0,0.0,public,master
N/A,elasticgpt-bigquery-connector,GitHub Repository,elastic,Python,739.0,2025-04-14 10:55:36.000000,2026-07-24 14:12:43.000000,elastic,https://github.com/elastic/elasticgpt-bigquery-connector,Medium,Unknown,2.0,1.0,1.0,public,main
N/A,elasticqueue,GitHub Repository,microsoft,Go,13.0,2018-10-18 18:37:06.000000,2025-11-25 19:29:29.000000,microsoft,https://github.com/microsoft/elasticqueue,Medium,Unknown,4.0,2.0,2.0,public,master
N/A,elasticsearch,GitHub Repository,microsoft,Java,88522.0,2015-02-10 23:56:31.000000,2025-11-25 19:23:41.000000,microsoft,https://github.com/microsoft/elasticsearch,Medium,Unknown,33.0,11.0,1.0,public,master
N/A,elasticsearch,GitHub Repository,elastic,Java,1717162.0,2010-02-08 13:20:56.000000,2026-08-04 12:25:46.000000,elastic,https://github.com/elastic/elasticsearch,Medium,Unknown,77720.0,26024.0,5903.0,public,main
N/A,elasticsearch-alpine-base,GitHub Repository,elastic,Makefile,7.0,2016-08-25 12:03:58.000000,2026-04-13 20:38:48.000000,elastic,https://github.com/elastic/elasticsearch-alpine-base,Medium,Unknown,12.0,0.0,1.0,public,master
N/A,elasticsearch-analysis-icu,GitHub Repository,elastic,N/A,194.0,2011-12-05 11:31:18.000000,2026-07-22 13:46:42.000000,elastic,https://github.com/elastic/elasticsearch-analysis-icu,Medium,Unknown,194.0,32.0,1.0,public,master
N/A,elasticsearch-analysis-kuromoji,GitHub Repository,elastic,N/A,223.0,2012-04-30 10:41:16.000000,2026-07-22 13:47:40.000000,elastic,https://github.com/elastic/elasticsearch-analysis-kuromoji,Medium,Unknown,171.0,33.0,1.0,public,master
N/A,elasticsearch-analysis-phonetic,GitHub Repository,elastic,N/A,154.0,2012-01-07 21:05:26.000000,2026-07-22 13:47:29.000000,elastic,https://github.com/elastic/elasticsearch-analysis-phonetic,Medium,Unknown,126.0,27.0,1.0,public,master
N/A,elasticsearch-analysis-smartcn,GitHub Repository,elastic,N/A,141.0,2011-12-29 09:55:39.000000,2026-07-22 13:47:26.000000,elastic,https://github.com/elastic/elasticsearch-analysis-smartcn,Medium,Unknown,269.0,50.0,1.0,public,master
N/A,elasticsearch-analysis-stempel,GitHub Repository,elastic,N/A,149.0,2012-01-19 13:56:44.000000,2026-07-22 13:47:34.000000,elastic,https://github.com/elastic/elasticsearch-analysis-stempel,Medium,Unknown,40.0,15.0,1.0,public,master
N/A,elasticsearch-arduino,GitHub Repository,elastic,C++,328.0,2023-09-21 10:17:31.000000,2026-04-13 20:48:43.000000,elastic,https://github.com/elastic/elasticsearch-arduino,Medium,Unknown,13.0,2.0,1.0,public,main
N/A,elasticsearch-chargeback,GitHub Repository,elastic,Shell,31714.0,2025-02-22 06:05:19.000000,2026-07-08 16:29:42.000000,elastic,https://github.com/elastic/elasticsearch-chargeback,Medium,Unknown,5.0,2.0,16.0,public,main
N/A,elasticsearch-chatgpt-php,GitHub Repository,elastic,PHP,21.0,2023-05-16 05:27:21.000000,2025-08-21 17:51:56.000000,elastic,https://github.com/elastic/elasticsearch-chatgpt-php,Medium,Unknown,29.0,10.0,1.0,public,main
N/A,elasticsearch-clients-tests,GitHub Repository,elastic,Ruby,545.0,2023-08-03 11:19:13.000000,2026-07-22 13:49:26.000000,elastic,https://github.com/elastic/elasticsearch-clients-tests,Medium,Unknown,1.0,2.0,10.0,public,main
N/A,elasticsearch-cloud-aws,GitHub Repository,elastic,N/A,567.0,2011-12-05 13:41:46.000000,2026-07-22 13:46:53.000000,elastic,https://github.com/elastic/elasticsearch-cloud-aws,Medium,Unknown,576.0,179.0,23.0,public,master
N/A,elasticsearch-cloud-azure,GitHub Repository,elastic,N/A,493.0,2013-04-02 16:06:59.000000,2026-07-22 13:48:20.000000,elastic,https://github.com/elastic/elasticsearch-cloud-azure,Medium,Unknown,76.0,11.0,3.0,public,master
N/A,elasticsearch-cloud-gce,GitHub Repository,elastic,N/A,317.0,2013-06-28 07:27:14.000000,2026-07-22 13:48:35.000000,elastic,https://github.com/elastic/elasticsearch-cloud-gce,Medium,Unknown,58.0,18.0,0.0,public,master
N/A,elasticsearch-cr,GitHub Repository,elastic,Crystal,13.0,2024-01-29 16:10:49.000000,2026-07-22 13:49:25.000000,elastic,https://github.com/elastic/elasticsearch-cr,Medium,Unknown,5.0,0.0,0.0,public,main
N/A,elasticsearch-definitive-guide,GitHub Repository,elastic,HTML,7528.0,2013-12-01 20:13:52.000000,2026-07-30 12:55:27.000000,elastic,https://github.com/elastic/elasticsearch-definitive-guide,Medium,Unknown,3568.0,2798.0,162.0,public,master
N/A,elasticsearch-docker,GitHub Repository,elastic,Python,284.0,2016-08-18 06:55:12.000000,2026-07-22 13:48:49.000000,elastic,https://github.com/elastic/elasticsearch-docker,Medium,Unknown,782.0,233.0,0.0,public,master
N/A,elasticsearch-dsl-js,GitHub Repository,elastic,TypeScript,3265.0,2019-04-02 14:46:57.000000,2026-07-29 15:10:52.000000,elastic,https://github.com/elastic/elasticsearch-dsl-js,Medium,Unknown,6.0,3.0,27.0,public,main
N/A,elasticsearch-dsl-py,GitHub Repository,elastic,Python,1953.0,2014-03-05 16:19:39.000000,2026-07-22 13:48:55.000000,elastic,https://github.com/elastic/elasticsearch-dsl-py,Medium,Unknown,3869.0,788.0,45.0,public,main
N/A,elasticsearch-dsl-ruby,GitHub Repository,elastic,Ruby,607.0,2022-01-10 13:52:18.000000,2025-07-02 10:22:39.000000,elastic,https://github.com/elastic/elasticsearch-dsl-ruby,Medium,Unknown,18.0,16.0,21.0,public,main
N/A,elasticsearch-eland-docs,GitHub Repository,elastic,Java,71.0,2020-03-12 08:20:48.000000,2026-07-22 13:47:13.000000,elastic,https://github.com/elastic/elasticsearch-eland-docs,Medium,Unknown,0.0,2.0,0.0,public,master
N/A,elasticsearch-formal-models,GitHub Repository,elastic,Isabelle,245.0,2016-09-20 16:25:27.000000,2026-07-22 13:49:11.000000,elastic,https://github.com/elastic/elasticsearch-formal-models,Medium,Unknown,215.0,24.0,2.0,public,master
N/A,elasticsearch-groovy,GitHub Repository,elastic,Groovy,504.0,2014-01-16 17:18:31.000000,2026-07-22 13:48:51.000000,elastic,https://github.com/elastic/elasticsearch-groovy,Medium,Unknown,37.0,16.0,0.0,public,master
N/A,elasticsearch-hadoop,GitHub Repository,elastic,Java,11295.0,2013-03-11 18:57:37.000000,2026-08-03 12:59:20.000000,elastic,https://github.com/elastic/elasticsearch-hadoop,Medium,Unknown,1974.0,998.0,133.0,public,main
N/A,elasticsearch-hdfs,GitHub Repository,elastic,Java,30.0,2011-12-05 13:12:59.000000,2026-07-22 13:46:48.000000,elastic,https://github.com/elastic/elasticsearch-hdfs,Medium,Unknown,63.0,35.0,5.0,public,master
N/A,elasticsearch-java,GitHub Repository,elastic,Java,57828.0,2021-05-07 13:34:18.000000,2026-08-03 16:40:46.000000,elastic,https://github.com/elastic/elasticsearch-java,Medium,Unknown,523.0,297.0,38.0,public,main
N/A,elasticsearch-js,GitHub Repository,elastic,TypeScript,40208.0,2013-06-21 22:27:36.000000,2026-08-03 17:29:50.000000,elastic,https://github.com/elastic/elasticsearch-js,Medium,Unknown,5293.0,721.0,22.0,public,main
N/A,elasticsearch-js-legacy,GitHub Repository,elastic,JavaScript,7365.0,2019-03-13 09:42:55.000000,2026-07-22 13:47:15.000000,elastic,https://github.com/elastic/elasticsearch-js-legacy,Medium,Unknown,56.0,34.0,0.0,public,16.x
N/A,elasticsearch-js-mock,GitHub Repository,elastic,JavaScript,120.0,2020-04-09 10:15:30.000000,2026-07-15 15:56:50.000000,elastic,https://github.com/elastic/elasticsearch-js-mock,Medium,Unknown,50.0,13.0,15.0,public,main
N/A,elasticsearch-k8s-metrics-adapter,GitHub Repository,elastic,Go,13617.0,2021-03-29 05:55:48.000000,2026-07-29 07:44:12.000000,elastic,https://github.com/elastic/elasticsearch-k8s-metrics-adapter,Medium,Unknown,8.0,24.0,10.0,public,main
N/A,elasticsearch-labs,GitHub Repository,elastic,Jupyter Notebook,179305.0,2023-06-14 17:50:22.000000,2026-08-04 10:07:20.000000,elastic,https://github.com/elastic/elasticsearch-labs,Medium,Unknown,1114.0,277.0,43.0,public,main
N/A,elasticsearch-lang-groovy,GitHub Repository,elastic,Java,425.0,2011-12-05 18:25:18.000000,2026-07-22 13:47:22.000000,elastic,https://github.com/elastic/elasticsearch-lang-groovy,Medium,Unknown,24.0,18.0,0.0,public,master
N/A,elasticsearch-lang-javascript,GitHub Repository,elastic,N/A,167.0,2011-12-05 15:22:43.000000,2026-07-22 13:47:12.000000,elastic,https://github.com/elastic/elasticsearch-lang-javascript,Medium,Unknown,91.0,28.0,1.0,public,master
N/A,elasticsearch-lang-mvel,GitHub Repository,elastic,Java,406.0,2012-12-10 02:14:37.000000,2026-07-22 13:48:02.000000,elastic,https://github.com/elastic/elasticsearch-lang-mvel,Medium,Unknown,5.0,4.0,0.0,public,master
N/A,elasticsearch-lang-python,GitHub Repository,elastic,N/A,164.0,2011-12-05 15:53:57.000000,2026-07-22 13:47:16.000000,elastic,https://github.com/elastic/elasticsearch-lang-python,Medium,Unknown,103.0,24.0,0.0,public,master
N/A,elasticsearch-mapper-attachments,GitHub Repository,elastic,Java,6866.0,2011-12-05 12:04:04.000000,2026-07-22 13:46:45.000000,elastic,https://github.com/elastic/elasticsearch-mapper-attachments,Medium,Unknown,502.0,91.0,6.0,public,master
N/A,elasticsearch-metrics-reporter-java,GitHub Repository,elastic,Java,106.0,2013-08-01 19:59:55.000000,2026-07-22 13:48:36.000000,elastic,https://github.com/elastic/elasticsearch-metrics-reporter-java,Medium,Unknown,233.0,104.0,24.0,public,master
N/A,elasticsearch-migration,GitHub Repository,elastic,N/A,1263.0,2015-05-11 18:49:49.000000,2026-07-22 13:48:07.000000,elastic,https://github.com/elastic/elasticsearch-migration,Medium,Unknown,292.0,30.0,5.0,public,master
N/A,elasticsearch-net,GitHub Repository,elastic,C#,719371.0,2010-09-27 13:55:00.000000,2026-08-03 13:15:42.000000,elastic,https://github.com/elastic/elasticsearch-net,Medium,Unknown,3647.0,1133.0,70.0,public,main
N/A,elasticsearch-net-abstractions,GitHub Repository,elastic,C#,4522.0,2017-08-08 07:47:50.000000,2026-02-22 13:04:41.000000,elastic,https://github.com/elastic/elasticsearch-net-abstractions,Medium,Unknown,27.0,14.0,7.0,public,master
N/A,elasticsearch-net-example,GitHub Repository,elastic,N/A,97484.0,2015-04-10 20:59:26.000000,2026-07-22 13:47:30.000000,elastic,https://github.com/elastic/elasticsearch-net-example,Medium,Unknown,313.0,90.0,9.0,public,master
N/A,elasticsearch-opensearch-benchmark,GitHub Repository,elastic,Python,18922.0,2023-07-23 22:00:27.000000,2026-04-13 20:48:15.000000,elastic,https://github.com/elastic/elasticsearch-opensearch-benchmark,Medium,Unknown,24.0,4.0,1.0,public,main
N/A,elasticsearch-opensearch-vector-performance,GitHub Repository,elastic,Python,70573.0,2024-05-08 13:59:08.000000,2025-01-30 23:52:57.000000,elastic,https://github.com/elastic/elasticsearch-opensearch-vector-performance,Medium,Unknown,3.0,4.0,0.0,public,main
N/A,elasticsearch-parent,GitHub Repository,elastic,Python,238.0,2014-12-12 14:12:17.000000,2026-07-22 13:49:22.000000,elastic,https://github.com/elastic/elasticsearch-parent,Medium,Unknown,3.0,7.0,0.0,public,master
N/A,elasticsearch-perl,GitHub Repository,elastic,Perl,3039.0,2013-06-22 14:17:10.000000,2026-07-22 13:48:33.000000,elastic,https://github.com/elastic/elasticsearch-perl,Medium,Unknown,89.0,60.0,6.0,public,master
N/A,elasticsearch-perl-compat,GitHub Repository,elastic,Perl,416.0,2013-10-02 15:42:35.000000,2026-07-22 13:48:39.000000,elastic,https://github.com/elastic/elasticsearch-perl-compat,Medium,Unknown,3.0,2.0,0.0,public,master
N/A,elasticsearch-php,GitHub Repository,elastic,PHP,11745.0,2013-05-03 01:25:46.000000,2026-08-04 12:24:11.000000,elastic,https://github.com/elastic/elasticsearch-php,Medium,Unknown,5337.0,968.0,19.0,public,main
N/A,elasticsearch-php-examples,GitHub Repository,elastic,N/A,31398.0,2021-09-09 09:03:06.000000,2025-08-21 18:04:51.000000,elastic,https://github.com/elastic/elasticsearch-php-examples,Medium,Unknown,13.0,4.0,2.0,public,main
N/A,elasticsearch-plugins-script,GitHub Repository,elastic,Python,203.0,2014-08-05 11:13:09.000000,2026-07-22 13:49:07.000000,elastic,https://github.com/elastic/elasticsearch-plugins-script,Medium,Unknown,4.0,3.0,3.0,public,master
N/A,elasticsearch-py,GitHub Repository,elastic,Python,16454.0,2013-05-01 22:47:39.000000,2026-08-04 07:59:51.000000,elastic,https://github.com/elastic/elasticsearch-py,Medium,Unknown,4382.0,1220.0,62.0,public,main
N/A,elasticsearch-py-async,GitHub Repository,elastic,Python,52.0,2016-03-15 23:22:55.000000,2026-07-22 13:48:01.000000,elastic,https://github.com/elastic/elasticsearch-py-async,Medium,Unknown,278.0,69.0,0.0,public,master
N/A,elasticsearch-rails,GitHub Repository,elastic,Ruby,5803.0,2013-11-08 17:00:19.000000,2026-07-30 04:16:40.000000,elastic,https://github.com/elastic/elasticsearch-rails,Medium,Unknown,3084.0,800.0,54.0,public,main
N/A,elasticsearch-river-couchdb,GitHub Repository,elastic,Java,206.0,2011-12-05 13:57:37.000000,2026-07-22 13:46:54.000000,elastic,https://github.com/elastic/elasticsearch-river-couchdb,Medium,Unknown,165.0,52.0,0.0,public,master
N/A,elasticsearch-river-rabbitmq,GitHub Repository,elastic,Java,988.0,2011-12-05 14:10:21.000000,2026-07-22 13:46:55.000000,elastic,https://github.com/elastic/elasticsearch-river-rabbitmq,Medium,Unknown,174.0,81.0,0.0,public,master
N/A,elasticsearch-river-twitter,GitHub Repository,elastic,Java,383.0,2011-12-05 14:47:05.000000,2026-07-22 13:47:00.000000,elastic,https://github.com/elastic/elasticsearch-river-twitter,Medium,Unknown,203.0,67.0,0.0,public,master
N/A,elasticsearch-river-wikipedia,GitHub Repository,elastic,Java,823.0,2011-12-05 14:59:32.000000,2026-07-22 13:47:07.000000,elastic,https://github.com/elastic/elasticsearch-river-wikipedia,Medium,Unknown,74.0,35.0,0.0,public,master
N/A,elasticsearch-rs,GitHub Repository,elastic,Rust,5388.0,2019-06-17 08:51:36.000000,2026-08-04 05:55:25.000000,elastic,https://github.com/elastic/elasticsearch-rs,Medium,Unknown,767.0,84.0,44.0,public,main
N/A,elasticsearch-ruby,GitHub Repository,elastic,Ruby,19598.0,2013-05-03 07:39:25.000000,2026-08-04 09:14:05.000000,elastic,https://github.com/elastic/elasticsearch-ruby,Medium,Unknown,1978.0,618.0,16.0,public,main
N/A,elasticsearch-serverless-go,GitHub Repository,elastic,Go,4230.0,2023-06-29 13:55:28.000000,2026-07-22 13:47:50.000000,elastic,https://github.com/elastic/elasticsearch-serverless-go,Medium,Unknown,1.0,0.0,0.0,public,main
N/A,elasticsearch-serverless-js,GitHub Repository,elastic,TypeScript,4094.0,2023-05-11 18:40:47.000000,2026-07-22 13:47:35.000000,elastic,https://github.com/elastic/elasticsearch-serverless-js,Medium,Unknown,3.0,2.0,0.0,public,main
N/A,elasticsearch-serverless-php,GitHub Repository,elastic,PHP,1183.0,2023-05-10 13:35:22.000000,2026-07-22 13:47:31.000000,elastic,https://github.com/elastic/elasticsearch-serverless-php,Medium,Unknown,2.0,0.0,0.0,public,main
N/A,elasticsearch-serverless-python,GitHub Repository,elastic,Python,2054.0,2023-06-01 16:12:45.000000,2026-07-22 13:47:54.000000,elastic,https://github.com/elastic/elasticsearch-serverless-python,Medium,Unknown,11.0,4.0,2.0,public,main
N/A,elasticsearch-serverless-ruby,GitHub Repository,elastic,Ruby,3975.0,2023-04-12 16:15:54.000000,2026-07-22 13:47:58.000000,elastic,https://github.com/elastic/elasticsearch-serverless-ruby,Medium,Unknown,3.0,1.0,0.0,public,main
N/A,elasticsearch-servicewrapper,GitHub Repository,elastic,Shell,4425.0,2010-06-30 18:31:59.000000,2026-07-22 13:46:32.000000,elastic,https://github.com/elastic/elasticsearch-servicewrapper,Medium,Unknown,486.0,177.0,26.0,public,master
N/A,elasticsearch-specification,GitHub Repository,elastic,TypeScript,1419947.0,2016-02-23 01:00:27.000000,2026-08-04 09:46:59.000000,elastic,https://github.com/elastic/elasticsearch-specification,Medium,Unknown,156.0,137.0,172.0,public,main
N/A,elasticsearch-sql-odbc,GitHub Repository,elastic,C,15457.0,2017-12-29 17:11:40.000000,2026-07-23 09:53:45.000000,elastic,https://github.com/elastic/elasticsearch-sql-odbc,Medium,Unknown,18.0,33.0,20.0,public,main
N/A,elasticsearch-transport-memcached,GitHub Repository,elastic,Java,688.0,2011-12-05 10:16:22.000000,2026-07-22 13:46:39.000000,elastic,https://github.com/elastic/elasticsearch-transport-memcached,Medium,Unknown,34.0,13.0,0.0,public,master
N/A,elasticsearch-transport-thrift,GitHub Repository,elastic,Java,747.0,2011-12-05 09:40:51.000000,2026-07-22 13:46:36.000000,elastic,https://github.com/elastic/elasticsearch-transport-thrift,Medium,Unknown,82.0,32.0,0.0,public,master
N/A,elasticsearch-transport-wares,GitHub Repository,elastic,Python,104.0,2011-12-05 10:43:15.000000,2026-07-22 13:46:40.000000,elastic,https://github.com/elastic/elasticsearch-transport-wares,Medium,Unknown,41.0,25.0,0.0,public,master
N/A,elasticsearch-watcher-js,GitHub Repository,elastic,JavaScript,53.0,2015-05-13 03:43:36.000000,2026-07-22 13:48:11.000000,elastic,https://github.com/elastic/elasticsearch-watcher-js,Medium,Unknown,13.0,4.0,1.0,public,master
N/A,elasticsearch-watcher-net,GitHub Repository,elastic,N/A,10064.0,2015-05-28 23:45:07.000000,2026-07-22 13:48:28.000000,elastic,https://github.com/elastic/elasticsearch-watcher-net,Medium,Unknown,25.0,8.0,0.0,public,master
N/A,elasticsearch-watcher-php,GitHub Repository,elastic,N/A,23.0,2015-05-14 17:54:17.000000,2026-07-22 13:48:13.000000,elastic,https://github.com/elastic/elasticsearch-watcher-php,Medium,Unknown,6.0,3.0,1.0,public,master
N/A,elasticsearch-watcher-py,GitHub Repository,elastic,N/A,14.0,2015-05-02 14:13:52.000000,2026-07-22 13:47:57.000000,elastic,https://github.com/elastic/elasticsearch-watcher-py,Medium,Unknown,23.0,8.0,0.0,public,master
N/A,elasticsearch-x-pack-php,GitHub Repository,elastic,PHP,57.0,2016-07-07 21:12:34.000000,2026-07-22 13:48:37.000000,elastic,https://github.com/elastic/elasticsearch-x-pack-php,Medium,Unknown,16.0,9.0,0.0,public,master
N/A,elasticsearch-x-pack-py,GitHub Repository,elastic,N/A,19.0,2016-07-13 16:16:39.000000,2026-07-22 13:48:42.000000,elastic,https://github.com/elastic/elasticsearch-x-pack-py,Medium,Unknown,10.0,5.0,0.0,public,master
N/A,elasticsearch-x-pack-ruby,GitHub Repository,elastic,N/A,86.0,2016-07-11 20:32:03.000000,2026-07-22 13:48:40.000000,elastic,https://github.com/elastic/elasticsearch-x-pack-ruby,Medium,Unknown,3.0,3.0,0.0,public,master
N/A,election-au-2016,GitHub Repository,google,Go,1243.0,2016-09-27 03:13:03.000000,2026-07-21 08:43:00.000000,google,https://github.com/google/election-au-2016,Medium,Unknown,100.0,31.0,0.0,public,master
N/A,element-server,GitHub Repository,netflix,JavaScript,84.0,2018-04-26 22:29:56.000000,2023-07-25 14:16:42.000000,netflix,https://github.com/Netflix/element-server,Medium,Unknown,7.0,7.0,6.0,public,master
N/A,elemental2,GitHub Repository,google,Java,526.0,2017-05-17 22:39:36.000000,2026-07-31 19:02:15.000000,google,https://github.com/google/elemental2,Medium,Unknown,169.0,40.0,18.0,public,master
N/A,elements-sk,GitHub Repository,google,HTML,2284.0,2018-07-03 16:17:20.000000,2026-07-21 08:56:51.000000,google,https://github.com/google/elements-sk,Medium,Unknown,29.0,7.0,0.0,public,master
N/A,elevancehealth_examples,GitHub Repository,elastic,N/A,0.0,2024-07-30 22:08:54.000000,2024-07-30 22:08:55.000000,elastic,https://github.com/elastic/elevancehealth_examples,Medium,Unknown,0.0,0.0,0.0,public,main
N/A,eleventy-high-performance-blog,GitHub Repository,google,JavaScript,26077.0,2020-09-04 08:16:00.000000,2026-08-01 13:33:44.000000,google,https://github.com/google/eleventy-high-performance-blog,Medium,Unknown,4039.0,267.0,20.0,public,main
N/A,elfie-arriba,GitHub Repository,microsoft,C#,14826.0,2016-06-29 21:52:46.000000,2025-11-25 19:28:12.000000,microsoft,https://github.com/microsoft/elfie-arriba,Medium,Unknown,82.0,30.0,40.0,public,master
N/A,elfling,GitHub Repository,google,C++,192.0,2014-11-04 17:39:02.000000,2026-07-21 08:32:18.000000,google,https://github.com/google/elfling,Medium,Unknown,26.0,11.0,1.0,public,master
N/A,elk-acs-kubernetes,GitHub Repository,microsoft,Lua,373.0,2017-06-16 08:25:10.000000,2025-11-25 19:27:36.000000,microsoft,https://github.com/microsoft/elk-acs-kubernetes,Medium,Unknown,55.0,23.0,10.0,public,release
N/A,elk-index-size-tests,GitHub Repository,elastic,N/A,30086.0,2015-01-02 19:34:02.000000,2026-07-22 13:49:23.000000,elastic,https://github.com/elastic/elk-index-size-tests,Medium,Unknown,55.0,39.0,1.0,public,master
N/A,ell-test-models,GitHub Repository,microsoft,N/A,97.0,2018-07-17 18:11:03.000000,2025-11-25 19:24:00.000000,microsoft,https://github.com/microsoft/ell-test-models,Medium,Unknown,5.0,4.0,1.0,public,master
N/A,elm-json-tree-view,GitHub Repository,microsoft,Elm,66.0,2018-04-23 21:11:39.000000,2026-05-08 21:25:59.000000,microsoft,https://github.com/microsoft/elm-json-tree-view,Medium,Unknown,73.0,14.0,1.0,public,master
N/A,emat,GitHub Repository,microsoft,PowerShell,250.0,2017-04-03 07:56:04.000000,2025-11-25 19:19:01.000000,microsoft,https://github.com/microsoft/emat,Medium,Unknown,22.0,12.0,0.0,public,master
N/A,embardiment,GitHub Repository,google,C#,130961.0,2025-07-01 18:14:58.000000,2026-07-21 09:43:14.000000,google,https://github.com/google/embardiment,Medium,Unknown,31.0,6.0,2.0,public,main
N/A,embed-dart-vm,GitHub Repository,google,C++,13.0,2012-09-17 17:02:46.000000,2026-07-21 08:24:18.000000,google,https://github.com/google/embed-dart-vm,Medium,Unknown,102.0,19.0,0.0,public,master
N/A,embedding-tests,GitHub Repository,google,Python,172.0,2019-11-27 23:30:50.000000,2026-07-21 09:05:16.000000,google,https://github.com/google/embedding-tests,Medium,Unknown,17.0,10.0,0.0,public,master
N/A,ember,GitHub Repository,elastic,Jupyter Notebook,11626.0,2018-04-11 17:48:15.000000,2026-07-29 10:32:02.000000,elastic,https://github.com/elastic/ember,Medium,Unknown,1168.0,312.0,40.0,public,master
N/A,ember-asciinema-player,GitHub Repository,hashicorp,JavaScript,622.0,2022-12-10 17:15:01.000000,2025-12-16 21:30:35.000000,hashicorp,https://github.com/hashicorp/ember-asciinema-player,Medium,Unknown,2.0,1.0,9.0,public,main
N/A,ember-basic-dropdown,GitHub Repository,hashicorp,N/A,4861.0,2020-12-23 03:01:01.000000,2026-04-23 21:09:16.000000,hashicorp,https://github.com/hashicorp/ember-basic-dropdown,Medium,Unknown,0.0,0.0,6.0,public,master
N/A,ember-batch-request,GitHub Repository,netflix,JavaScript,80.0,2017-05-04 20:51:21.000000,2025-03-17 15:37:44.000000,netflix,https://github.com/Netflix/ember-batch-request,Medium,Unknown,48.0,12.0,4.0,public,master
